Agent,Date,Grade,Market,Origin,Package,Price,Quantity,ShippingType,Species,TradeType,Unit,UnitPrice
안산농산물,20150203,특,안산농수산물도매시장,충청남도 논산시,상자,17500,13,개별,설향,경매,2,8750
안산농산물,20150203,특,안산농수산물도매시장,경상남도 진주시,상자,17000,5,협동,설향,경매,2,8500
안산농산물,20150204,특,안산농수산물도매시장,경상남도 진주시,상자,16500,4,협동,설향,경매,2,8250
안산농산물,20150204,특,안산농수산물도매시장,경상남도 진주시,상자,14500,15,협동,설향,경매,2,7250
안산농산물,20150204,특,안산농수산물도매시장,경상남도 진주시,상자,7000,19,협동,설향,경매,2,3500
안산농산물,20150224,특,안산농수산물도매시장,경상남도 진주시,상자,4500,21,협동,설향,경매,2,2250
안산농산물,20150224,특,안산농수산물도매시장,충청남도 논산시,상자,6500,32,협동,설향,경매,2,3250
안산농산물,20150224,특,안산농수산물도매시장,충청남도 논산시,상자,5000,1,협동,설향,경매,2,2500
안산농산물,20150205,특,안산농수산물도매시장,경상남도 진주시,상자,9000,6,협동,설향,경매,2,4500
안산농산물,20150205,특,안산농수산물도매시장,경상남도 진주시,상자,8000,13,협동,설향,경매,2,4000
안산농산물,20150205,특,안산농수산물도매시장,경상남도 진주시,상자,14500,2,협동,설향,경매,2,7250
안산농산물,20150214,특,안산농수산물도매시장,경상남도 진주시,상자,8000,3,협동,설향,경매,2,4000
안산농산물,20150206,특,안산농수산물도매시장,경상남도 진주시,상자,15000,5,협동,설향,경매,2,7500
안산농산물,20150216,특,안산농수산물도매시장,충청남도 논산시,상자,21000,27,협동,설향,경매,2,10500
안산농산물,20150227,특,안산농수산물도매시장,충청남도 논산시,P-BOX,6000,20,개별,설향,경매,1,6000
안산농산물,20150227,특,안산농수산물도매시장,경상남도 진주시,상자,11500,20,협동,설향,경매,2,5750
안산농산물,20150227,상,안산농수산물도매시장,경상남도 진주시,접시용기,5800,18,협동,설향,경매,1.5,3867
안산농산물,20150207,특,안산농수산물도매시장,충청남도 논산시,상자,16500,36,협동,설향,경매,2,8250
안산농산물,20150207,특,안산농수산물도매시장,경상남도 진주시,상자,15500,6,협동,설향,경매,2,7750
안산농산물,20150207,특,안산농수산물도매시장,경상남도 진주시,상자,16000,12,협동,설향,경매,2,8000
안산농산물,20150216,보통,안산농수산물도매시장,경상남도 진주시,접시용기,3500,12,협동,설향,경매,1,3500
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,10000,9,협동,설향,경매,2,5000
안산농산물,20150216,특,안산농수산물도매시장,경상남도 진주시,상자,12000,15,협동,설향,경매,2,6000
안산농산물,20150207,특,안산농수산물도매시장,경기도 시흥시,상자,4000,29,개별,설향,경매,2,2000
안산농산물,20150209,특,안산농수산물도매시장,경상남도 진주시,상자,9000,18,협동,설향,경매,2,4500
안산농산물,20150209,특,안산농수산물도매시장,경상남도 진주시,상자,18500,22,협동,설향,경매,2,9250
춘천원협(공),20150202,특,춘천농수산물도매시장,서울특별시 강서구,기타,9310,14,상인,기타,정가수의,2,4655
춘천원협(공),20150203,특,춘천농수산물도매시장,서울특별시 강서구,기타,23810,6,상인,기타,정가수의,2,11905
춘천원협(공),20150224,상,춘천농수산물도매시장,서울특별시 강서구,기타,11390,4,상인,기타,정가수의,1.5,7594
춘천원협(공),20150224,특,춘천농수산물도매시장,서울특별시 강서구,기타,17590,38,상인,기타,정가수의,1.5,11727
춘천중앙청과,20150223,특,춘천농수산물도매시장,경상남도 합천군,상자,6200,80,개별,설향,경매,1,6200
춘천중앙청과,20150214,상,춘천농수산물도매시장,충청북도 단양군,상자,4000,77,개별,설향,경매,1,4000
춘천중앙청과,20150207,특,춘천농수산물도매시장,울산광역시 남구,상자,8500,277,개별,설향,정가수의,1,8500
강릉농산물,20150213,상,강릉농산물도매시장,경상북도 안동시,상자,5500,20,개별,기타,경매,1.5,3667
강릉농산물,20150227,특,강릉농산물도매시장,경상남도 김해시,상자,11500,75,협동,기타,경매,1.5,7667
강릉농산물,20150228,상,강릉농산물도매시장,경상남도 김해시,상자,5100,30,협동,기타,경매,1.5,3400
강릉농산물,20150213,상,강릉농산물도매시장,경상남도 합천군,상자,11200,25,개별,장희,경매,1.5,7467
강릉농산물,20150228,상,강릉농산물도매시장,경상남도 김해시,상자,6000,3,협동,육보,경매,1.5,4000
강릉농산물,20150209,특,강릉농산물도매시장,경상북도 안동시,상자,8600,49,개별,설향,경매,1.5,5734
강릉농산물,20150209,특,강릉농산물도매시장,경상북도 청도군,상자,6900,75,개별,설향,경매,1.5,4600
강릉농산물,20150217,특,강릉농산물도매시장,경상남도 김해시,상자,13200,8,협동,설향,경매,1.5,8800
강릉농산물,20150218,특,강릉농산물도매시장,경상남도 김해시,상자,20800,5,협동,설향,경매,1.5,13867
강릉농산물,20150211,특,강릉농산물도매시장,경상남도 김해시,상자,13800,15,협동,설향,경매,1.5,9200
강릉농산물,20150223,상,강릉농산물도매시장,경상남도 김해시,상자,2300,15,협동,설향,경매,1.5,1534
강릉농산물,20150203,특,강릉농산물도매시장,경상남도 김해시,상자,15500,15,협동,설향,경매,2,7750
강릉농산물,20150203,특,강릉농산물도매시장,경상남도 김해시,상자,12600,15,협동,설향,경매,1.5,8400
강릉농산물,20150224,상,강릉농산물도매시장,경상남도 김해시,상자,4100,25,협동,설향,경매,1.5,2734
강릉농산물,20150224,상,강릉농산물도매시장,경상남도 김해시,상자,3600,53,협동,설향,경매,1.5,2400
강릉농산물,20150224,특,강릉농산물도매시장,경상남도 김해시,상자,9200,29,협동,설향,경매,1.5,6134
강릉농산물,20150212,상,강릉농산물도매시장,경상남도 김해시,상자,5500,6,협동,설향,경매,1.5,3667
강릉농산물,20150225,상,강릉농산물도매시장,경상남도 김해시,상자,7100,54,협동,설향,경매,1.5,4734
강릉농산물,20150205,상,강릉농산물도매시장,경상남도 김해시,상자,8200,13,협동,설향,경매,1.5,5467
강릉농산물,20150214,특,강릉농산물도매시장,경상남도 김해시,상자,14900,11,협동,설향,경매,2,7450
강릉농산물,20150214,특,강릉농산물도매시장,경상남도 김해시,상자,22900,15,협동,설향,경매,2,11450
강릉농산물,20150206,특,강릉농산물도매시장,경상북도 청도군,상자,8500,30,개별,설향,경매,1.5,5667
강릉농산물,20150226,보통,강릉농산물도매시장,경상남도 김해시,상자,4400,13,협동,설향,경매,1.5,2934
강릉농산물,20150216,보통,강릉농산물도매시장,경상남도 김해시,상자,4000,5,협동,설향,경매,1.5,2667
강릉농산물,20150216,상,강릉농산물도매시장,경상남도 김해시,상자,3500,39,협동,설향,경매,1.5,2334
강릉농산물,20150227,특,강릉농산물도매시장,경상남도 김해시,상자,12600,13,협동,설향,경매,2,6300
강릉농산물,20150227,특,강릉농산물도매시장,경상남도 김해시,상자,11800,14,협동,설향,경매,1.5,7867
강릉농산물,20150227,상,강릉농산물도매시장,경상남도 김해시,상자,9600,25,협동,설향,경매,2,4800
합동청과,20150217,무등급,원주농산물도매시장,경상남도 밀양시,기타,9000,40,협동,기타,경매,1.5,6000
합동청과,20150217,무등급,원주농산물도매시장,경상남도 밀양시,기타,5300,40,협동,기타,경매,1.5,3534
합동청과,20150218,무등급,원주농산물도매시장,경상남도 밀양시,기타,5500,30,협동,기타,경매,1.5,3667
합동청과,20150218,무등급,원주농산물도매시장,경상남도 밀양시,기타,17500,6,협동,기타,경매,1.5,11667
합동청과,20150210,무등급,원주농산물도매시장,경상남도 밀양시,기타,7200,59,협동,기타,경매,1.5,4800
합동청과,20150203,무등급,원주농산물도매시장,경상남도 밀양시,기타,7200,11,협동,기타,경매,1.5,4800
합동청과,20150203,무등급,원주농산물도매시장,경상남도 밀양시,기타,10100,9,협동,기타,경매,1.5,6734
합동청과,20150211,무등급,원주농산물도매시장,경상남도 밀양시,기타,7800,9,협동,기타,경매,1.5,5200
합동청과,20150211,무등급,원주농산물도매시장,경상남도 밀양시,기타,11100,38,협동,기타,경매,1.5,7400
합동청과,20150223,무등급,원주농산물도매시장,경상남도 밀양시,기타,9000,32,협동,기타,경매,1.5,6000
합동청과,20150223,무등급,원주농산물도매시장,경상남도 밀양시,기타,4500,29,협동,기타,경매,1.5,3000
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,13600,21,협동,기타,경매,1.5,9067
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,7500,16,협동,기타,경매,1.5,5000
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,13400,23,협동,기타,경매,1.5,8934
합동청과,20150204,무등급,원주농산물도매시장,경상남도 밀양시,기타,6600,4,협동,기타,경매,1.5,4400
합동청과,20150224,무등급,원주농산물도매시장,대구광역시 북구,기타,6000,5,개별,기타,경매,2,3000
합동청과,20150212,무등급,원주농산물도매시장,경상남도 밀양시,기타,9500,3,협동,기타,경매,1.5,6334
합동청과,20150212,무등급,원주농산물도매시장,경상남도 밀양시,기타,13300,27,협동,기타,경매,1.5,8867
합동청과,20150213,무등급,원주농산물도매시장,경상남도 밀양시,기타,11000,20,협동,기타,경매,1.5,7334
합동청과,20150213,무등급,원주농산물도매시장,경상남도 밀양시,기타,8200,40,협동,기타,경매,1.5,5467
합동청과,20150225,무등급,원주농산물도매시장,경상남도 밀양시,기타,4500,25,협동,기타,경매,1.5,3000
합동청과,20150225,무등급,원주농산물도매시장,경상남도 밀양시,기타,5500,16,협동,기타,경매,1.5,3667
합동청과,20150214,무등급,원주농산물도매시장,경상남도 밀양시,기타,16800,45,협동,기타,경매,1.5,11200
합동청과,20150214,무등급,원주농산물도매시장,경상남도 밀양시,기타,4000,29,협동,기타,경매,1.5,2667
합동청과,20150214,무등급,원주농산물도매시장,경상남도 밀양시,기타,6200,40,협동,기타,경매,1.5,4134
합동청과,20150206,무등급,원주농산물도매시장,경상남도 밀양시,기타,6700,31,협동,기타,경매,1.5,4467
합동청과,20150216,무등급,원주농산물도매시장,경상남도 밀양시,기타,18600,125,협동,기타,경매,1.5,12400
합동청과,20150216,무등급,원주농산물도매시장,경상남도 밀양시,기타,5500,23,협동,기타,경매,1.5,3667
합동청과,20150227,무등급,원주농산물도매시장,경상남도 밀양시,기타,8000,10,협동,기타,경매,1.5,5334
합동청과,20150227,무등급,원주농산물도매시장,경상남도 밀양시,기타,6800,81,협동,기타,경매,1.5,4534
합동청과,20150207,무등급,원주농산물도매시장,경상남도 밀양시,기타,12300,37,협동,기타,경매,1.5,8200
합동청과,20150207,무등급,원주농산물도매시장,경상남도 밀양시,기타,12500,7,협동,기타,경매,1.5,8334
합동청과,20150228,무등급,원주농산물도매시장,경상남도 밀양시,기타,6600,68,협동,기타,경매,1.5,4400
합동청과,20150228,무등급,원주농산물도매시장,경상남도 밀양시,기타,5500,78,협동,기타,경매,1.5,3667
합동청과,20150228,무등급,원주농산물도매시장,경상남도 밀양시,기타,2700,7,협동,기타,경매,1,2700
합동청과,20150209,무등급,원주농산물도매시장,경상남도 밀양시,기타,6600,54,협동,기타,경매,1.5,4400
중원청과,20150210,보통,충주농수산물도매시장,경상남도 밀양시,상자,7500,36,협동,설향,경매,1,7500
중원청과,20150210,보통,충주농수산물도매시장,경상남도 밀양시,상자,6500,49,협동,설향,경매,1,6500
중원청과,20150205,보통,충주농수산물도매시장,경상남도 밀양시,상자,5000,6,협동,설향,경매,1,5000
중원청과,20150207,보통,충주농수산물도매시장,경상남도 밀양시,상자,9500,24,협동,설향,경매,1,9500
천안농협(공),20150217,특,천안농산물도매시장,경상남도 김해시,기타,16000,50,개별,기타,경매,1.5,10667
천안농협(공),20150202,보통,천안농산물도매시장,경상남도 김해시,기타,6000,3,개별,기타,경매,1.5,4000
천안농협(공),20150202,특,천안농산물도매시장,경상남도 김해시,기타,15000,37,개별,기타,경매,1.5,10000
천안농협(공),20150202,특,천안농산물도매시장,경상남도 김해시,기타,11000,4,개별,기타,경매,1.5,7334
천안농협(공),20150203,특,천안농산물도매시장,경상남도 김해시,기타,8000,16,개별,기타,경매,1.5,5334
천안농협(공),20150203,상,천안농산물도매시장,경상남도 김해시,기타,8500,17,개별,기타,경매,1.5,5667
천안농협(공),20150224,특,천안농산물도매시장,경상남도 김해시,기타,10000,29,개별,기타,경매,1.5,6667
천안농협(공),20150204,특,천안농산물도매시장,경상남도 김해시,기타,15000,34,개별,기타,경매,1.5,10000
천안농협(공),20150212,보통,천안농산물도매시장,경상남도 김해시,기타,5000,7,개별,기타,경매,1.5,3334
천안농협(공),20150205,특,천안농산물도매시장,경상남도 김해시,기타,13000,22,개별,기타,경매,1.5,8667
천안농협(공),20150205,보통,천안농산물도매시장,경상남도 김해시,기타,7000,6,개별,기타,경매,1.5,4667
천안농협(공),20150225,특,천안농산물도매시장,경상남도 김해시,기타,7000,6,개별,기타,경매,1.5,4667
천안농협(공),20150225,상,천안농산물도매시장,경상남도 김해시,기타,5000,46,개별,기타,경매,1.5,3334
천안농협(공),20150214,특,천안농산물도매시장,경상남도 김해시,기타,12500,41,개별,기타,경매,1.5,8334
천안농협(공),20150214,상,천안농산물도매시장,경상남도 김해시,기타,5500,8,개별,기타,경매,1.5,3667
천안농협(공),20150206,특,천안농산물도매시장,경상남도 김해시,기타,16500,38,개별,기타,경매,1.5,11000
천안농협(공),20150226,특,천안농산물도매시장,경상남도 김해시,기타,10000,22,개별,기타,경매,1.5,6667
천안농협(공),20150226,특,천안농산물도매시장,경상남도 김해시,기타,5500,10,개별,기타,경매,1.5,3667
천안농협(공),20150210,상,천안농산물도매시장,경상남도 김해시,기타,8000,13,개별,장희,경매,1.5,5334
천안농협(공),20150205,특,천안농산물도매시장,경상남도 김해시,기타,13000,47,개별,장희,경매,1.5,8667
천안농협(공),20150225,상,천안농산물도매시장,경상남도 김해시,기타,4000,27,개별,장희,경매,1.5,2667
천안농협(공),20150210,특,천안농산물도매시장,경상남도 김해시,기타,13000,13,개별,매향,경매,1.5,8667
천안농협(공),20150209,상,천안농산물도매시장,충청남도 논산시,기타,14000,6,개별,설향,경매,2,7000
천안농협(공),20150209,상,천안농산물도매시장,충청남도 논산시,기타,5500,27,개별,설향,경매,1,5500
천안농협(공),20150209,특,천안농산물도매시장,충청남도 논산시,기타,15000,43,개별,설향,경매,2,7500
천안농협(공),20150209,보통,천안농산물도매시장,충청남도 천안시,기타,10000,8,개별,설향,경매,2,5000
천안농협(공),20150209,특,천안농산물도매시장,충청남도 논산시,기타,20000,17,개별,설향,경매,2,10000
천안농협(공),20150209,특,천안농산물도매시장,경상남도 김해시,기타,11500,13,개별,설향,경매,1.5,7667
천안농협(공),20150217,보통,천안농산물도매시장,충청남도 논산시,기타,2000,18,개별,설향,경매,1,2000
천안농협(공),20150217,특,천안농산물도매시장,충청남도 논산시,기타,16000,35,개별,설향,경매,2,8000
천안농협(공),20150218,특,천안농산물도매시장,충청남도 논산시,기타,9000,2,개별,설향,경매,1,9000
천안농협(공),20150218,상,천안농산물도매시장,충청남도 논산시,기타,5000,61,개별,설향,경매,1,5000
천안농협(공),20150202,상,천안농산물도매시장,충청남도 논산시,기타,12000,12,개별,설향,경매,2,6000
천안농협(공),20150223,보통,천안농산물도매시장,충청남도 논산시,기타,2600,9,개별,설향,경매,1,2600
천안농협(공),20150223,보통,천안농산물도매시장,충청남도 논산시,기타,3000,23,개별,설향,경매,1,3000
천안농협(공),20150223,상,천안농산물도매시장,충청남도 논산시,기타,12000,8,개별,설향,경매,2,6000
천안농협(공),20150223,상,천안농산물도매시장,충청남도 논산시,기타,3000,5,개별,설향,경매,1,3000
천안농협(공),20150223,특,천안농산물도매시장,경상남도 김해시,기타,12000,95,개별,설향,경매,1.5,8000
천안농협(공),20150203,보통,천안농산물도매시장,경상남도 김해시,기타,4000,9,개별,설향,경매,1.5,2667
천안농협(공),20150224,특,천안농산물도매시장,충청남도 천안시,기타,5300,131,개별,설향,경매,1,5300
천안농협(공),20150224,특,천안농산물도매시장,충청남도 천안시,기타,2800,9,개별,설향,경매,1,2800
천안농협(공),20150204,상,천안농산물도매시장,충청남도 논산시,기타,5500,15,개별,설향,경매,1,5500
천안농협(공),20150212,등외,천안농산물도매시장,충청남도 천안시,기타,3000,4,개별,설향,경매,1,3000
천안농협(공),20150212,상,천안농산물도매시장,경상남도 김해시,기타,7000,26,개별,설향,경매,1.5,4667
천안농협(공),20150205,상,천안농산물도매시장,충청남도 논산시,기타,15000,5,개별,설향,경매,2,7500
천안농협(공),20150225,보통,천안농산물도매시장,충청남도 논산시,기타,2300,26,개별,설향,경매,1,2300
천안농협(공),20150213,특,천안농산물도매시장,충청남도 논산시,기타,17000,29,개별,설향,경매,2,8500
천안농협(공),20150213,특,천안농산물도매시장,충청남도 논산시,기타,6000,11,개별,설향,경매,1,6000
천안농협(공),20150213,상,천안농산물도매시장,충청남도 논산시,기타,4500,18,개별,설향,경매,1,4500
천안농협(공),20150213,보통,천안농산물도매시장,충청남도 논산시,기타,3000,3,개별,설향,경매,1,3000
천안농협(공),20150214,보통,천안농산물도매시장,충청남도 논산시,기타,3200,22,개별,설향,경매,1,3200
천안농협(공),20150214,특,천안농산물도매시장,경상남도 김해시,기타,7500,17,개별,설향,경매,1.5,5000
천안농협(공),20150206,상,천안농산물도매시장,충청남도 논산시,기타,4500,3,개별,설향,경매,1,4500
천안농협(공),20150206,상,천안농산물도매시장,충청남도 논산시,기타,4500,19,개별,설향,경매,1,4500
천안농협(공),20150206,특,천안농산물도매시장,충청남도 논산시,기타,21500,43,개별,설향,경매,2,10750
천안농협(공),20150226,보통,천안농산물도매시장,충청남도 논산시,기타,2200,10,개별,설향,경매,1,2200
천안농협(공),20150226,특,천안농산물도매시장,충청남도 논산시,기타,4200,200,개별,설향,경매,1,4200
천안농협(공),20150226,보통,천안농산물도매시장,충청남도 논산시,기타,2500,35,개별,설향,경매,1,2500
천안농협(공),20150216,특,천안농산물도매시장,충청남도 논산시,기타,16000,60,개별,설향,경매,2,8000
천안농협(공),20150216,특,천안농산물도매시장,경상남도 김해시,기타,7000,41,개별,설향,경매,1.5,4667
천안농협(공),20150227,특,천안농산물도매시장,충청남도 논산시,기타,10000,31,개별,설향,경매,2,5000
천안농협(공),20150227,특,천안농산물도매시장,충청남도 논산시,기타,4500,75,개별,설향,경매,1,4500
천안농협(공),20150207,보통,천안농산물도매시장,충청남도 논산시,기타,10000,4,개별,설향,경매,2,5000
천안농협(공),20150207,보통,천안농산물도매시장,충청남도 논산시,기타,4000,13,개별,설향,경매,1,4000
천안농협(공),20150207,특,천안농산물도매시장,충청남도 논산시,기타,8500,45,개별,설향,경매,1,8500
천안농협(공),20150228,특,천안농산물도매시장,경상남도 김해시,기타,5500,20,개별,설향,경매,1.5,3667
천안농협(공),20150209,특,천안농산물도매시장,충청남도 논산시,기타,11000,1,개별,기타,경매,2,5500
천안농협(공),20150217,상,천안농산물도매시장,충청남도 논산시,기타,7500,55,개별,기타,경매,1,7500
천안농협(공),20150218,상,천안농산물도매시장,충청남도 논산시,기타,9000,75,개별,기타,경매,1,9000
천안농협(공),20150204,보통,천안농산물도매시장,충청남도 논산시,기타,3000,3,개별,기타,경매,1,3000
천안농협(공),20150207,보통,천안농산물도매시장,충청남도 논산시,기타,4000,3,개별,기타,경매,1,4000
대전원협(공),20150218,특,대전노은농수산물도매시장,세종특별자치시,기타,17300,115,개별,설향,경매,2,8650
대전원협(공),20150202,특,대전노은농수산물도매시장,충청남도 논산시,기타,9200,5,개별,설향,경매,1,9200
대전원협(공),20150202,특,대전노은농수산물도매시장,충청남도 논산시,기타,18600,17,개별,설향,경매,2,9300
대전원협(공),20150203,상,대전노은농수산물도매시장,세종특별자치시,기타,13600,8,개별,설향,경매,2,6800
대전원협(공),20150203,보통,대전노은농수산물도매시장,충청남도 논산시,기타,6100,10,개별,설향,경매,1,6100
대전원협(공),20150203,보통,대전노은농수산물도매시장,세종특별자치시,기타,8000,2,개별,설향,경매,2,4000
대전원협(공),20150203,특,대전노은농수산물도매시장,세종특별자치시,기타,16300,87,개별,설향,경매,2,8150
대전원협(공),20150203,특,대전노은농수산물도매시장,세종특별자치시,기타,15100,61,개별,설향,경매,2,7550
대전원협(공),20150203,보통,대전노은농수산물도매시장,세종특별자치시,기타,4200,3,개별,설향,경매,1,4200
대전원협(공),20150203,상,대전노은농수산물도매시장,충청남도 논산시,기타,11000,2,개별,설향,경매,2,5500
대전원협(공),20150224,특,대전노은농수산물도매시장,세종특별자치시,기타,5000,42,개별,설향,경매,1,5000
대전원협(공),20150204,상,대전노은농수산물도매시장,세종특별자치시,기타,11500,8,개별,설향,경매,2,5750
대전원협(공),20150204,보통,대전노은농수산물도매시장,충청남도 논산시,기타,3000,2,개별,설향,경매,1,3000
대전원협(공),20150204,특,대전노은농수산물도매시장,대전광역시 유성구,기타,8200,65,개별,설향,경매,1,8200
대전원협(공),20150212,특,대전노은농수산물도매시장,세종특별자치시,기타,17000,30,개별,설향,경매,2,8500
대전원협(공),20150205,특,대전노은농수산물도매시장,대전광역시 유성구,기타,18000,15,개별,설향,경매,2,9000
대전원협(공),20150206,특,대전노은농수산물도매시장,세종특별자치시,기타,19600,9,개별,설향,경매,2,9800
대전원협(공),20150206,특,대전노은농수산물도매시장,세종특별자치시,기타,9500,15,개별,설향,경매,1,9500
대전원협(공),20150226,특,대전노은농수산물도매시장,세종특별자치시,기타,11000,41,개별,설향,경매,2,5500
대전원협(공),20150226,특,대전노은농수산물도매시장,세종특별자치시,기타,4000,38,개별,설향,경매,1,4000
대전원협(공),20150226,상,대전노은농수산물도매시장,대전광역시 대덕구,기타,6000,26,상인,설향,경매,2,3000
대전원협(공),20150226,상,대전노은농수산물도매시장,충청남도 논산시,기타,3000,14,개별,설향,경매,1,3000
대전원협(공),20150227,보통,대전노은농수산물도매시장,,기타,1700,4,개별,설향,경매,2,850
대전원협(공),20150227,보통,대전노은농수산물도매시장,대전광역시 유성구,기타,2200,9,개별,설향,경매,1,2200
대전원협(공),20150227,특,대전노은농수산물도매시장,세종특별자치시,기타,5800,202,개별,설향,경매,1,5800
대전원협(공),20150207,상,대전노은농수산물도매시장,충청남도 논산시,기타,6500,2,개별,설향,경매,1,6500
대전원협(공),20150228,보통,대전노은농수산물도매시장,충청남도 논산시,기타,2800,4,개별,설향,경매,1,2800
포항청과,20150228,보통,포항농산물도매시장,경상북도 청도군,상자,5500,5,계통,육보,경매,1,5500
포항청과,20150202,상,포항농산물도매시장,경상북도 경주시,상자,14300,40,계통,설향,경매,1.5,9534
포항청과,20150202,특,포항농산물도매시장,경상북도 경주시,상자,16500,32,계통,설향,경매,1.5,11000
포항청과,20150210,상,포항농산물도매시장,경상북도 경주시,상자,12500,15,계통,설향,경매,1.5,8334
포항청과,20150203,보통,포항농산물도매시장,경상북도 영천시,상자,5300,4,계통,설향,경매,1.5,3534
포항청과,20150211,특,포항농산물도매시장,경상북도 경주시,상자,13600,33,계통,설향,경매,1.5,9067
포항청과,20150204,특,포항농산물도매시장,서울특별시 중구,상자,8800,8,개별,설향,경매,1,8800
포항청과,20150204,특,포항농산물도매시장,경상북도 경주시,상자,15000,17,계통,설향,경매,1.5,10000
포항청과,20150224,특,포항농산물도매시장,경상북도 영천시,상자,8700,13,계통,설향,경매,1.5,5800
포항청과,20150224,상,포항농산물도매시장,경상북도 포항시,상자,7500,30,계통,설향,경매,1.5,5000
포항청과,20150225,상,포항농산물도매시장,경상북도 경주시,상자,9500,3,계통,설향,경매,1.5,6334
포항청과,20150213,특,포항농산물도매시장,경상북도 경주시,상자,21800,40,계통,설향,경매,1.5,14534
포항청과,20150226,특,포항농산물도매시장,경상북도 영천시,상자,9000,9,계통,설향,경매,1.5,6000
포항청과,20150226,특,포항농산물도매시장,경상북도 경주시,상자,7800,71,계통,설향,경매,1,7800
포항청과,20150226,보통,포항농산물도매시장,경상북도 경주시,상자,5800,29,계통,설향,경매,1,5800
포항청과,20150226,특,포항농산물도매시장,경상북도 경주시,상자,13000,28,계통,설향,경매,1.5,8667
포항청과,20150226,상,포항농산물도매시장,경상북도 경주시,상자,11800,20,계통,설향,경매,1.5,7867
포항청과,20150226,5등,포항농산물도매시장,경상북도 경주시,상자,2600,17,계통,설향,경매,1,2600
포항청과,20150227,보통,포항농산물도매시장,서울특별시 중구,상자,4300,17,개별,설향,경매,1,4300
포항청과,20150207,4등,포항농산물도매시장,경상북도 경주시,상자,4600,3,계통,설향,경매,1,4600
포항청과,20150209,보통,포항농산물도매시장,경상북도 포항시,상자,6300,11,계통,설향,경매,1,6300
경북능금농협(공),20150210,상,포항농산물도매시장,경상북도 경주시,기타,12000,4,개별,설향,경매,1.5,8000
경북능금농협(공),20150223,특,포항농산물도매시장,경상북도 경주시,기타,9000,71,개별,설향,경매,1.5,6000
경북능금농협(공),20150203,특,포항농산물도매시장,경상북도 경주시,기타,17600,20,개별,설향,경매,1.5,11734
경북능금농협(공),20150203,특,포항농산물도매시장,경상북도 경주시,기타,13800,28,개별,설향,경매,1.5,9200
경북능금농협(공),20150211,특,포항농산물도매시장,경상북도 경주시,기타,10600,23,개별,설향,경매,1,10600
경북능금농협(공),20150212,특,포항농산물도매시장,경상북도 경주시,기타,17600,15,개별,설향,경매,1.5,11734
경북능금농협(공),20150204,특,포항농산물도매시장,경상북도 경주시,기타,7000,5,개별,설향,경매,1,7000
경북능금농협(공),20150224,특,포항농산물도매시장,경상북도 경주시,기타,6100,15,개별,설향,경매,1,6100
경북능금농협(공),20150225,특,포항농산물도매시장,경상북도 경주시,기타,7500,8,개별,설향,경매,1,7500
경북능금농협(공),20150205,특,포항농산물도매시장,경상북도 경주시,기타,10700,34,개별,설향,경매,1.5,7134
경북능금농협(공),20150214,특,포항농산물도매시장,경상북도 경주시,기타,7800,27,개별,설향,경매,1,7800
경북능금농협(공),20150206,특,포항농산물도매시장,경상북도 경주시,기타,5000,6,개별,설향,경매,1,5000
경북능금농협(공),20150227,5등,포항농산물도매시장,경상북도 경주시,기타,3500,10,개별,설향,경매,1,3500
경북능금농협(공),20150216,상,포항농산물도매시장,경상북도 경주시,기타,3600,65,개별,설향,경매,1,3600
경북능금농협(공),20150228,4등,포항농산물도매시장,경상북도 경주시,기타,4300,75,개별,설향,경매,1,4300
경북능금농협(공),20150209,특,포항농산물도매시장,경상북도 경주시,기타,12200,40,개별,설향,경매,1.5,8134
경북능금농협(공),20150209,5등,포항농산물도매시장,경상북도 경주시,기타,9300,51,개별,설향,경매,1.5,6200
포항농협(공),20150202,무등급,포항농산물도매시장,경상북도 경주시,기타,8000,10,개별,설향,경매,1,8000
포항농협(공),20150223,5등,포항농산물도매시장,경상북도 포항시,기타,1600,4,개별,설향,경매,1,1600
포항농협(공),20150223,무등급,포항농산물도매시장,경상북도 경주시,기타,3000,22,개별,설향,경매,1,3000
포항농협(공),20150223,특,포항농산물도매시장,경상북도 경주시,기타,9000,42,개별,설향,경매,1,9000
포항농협(공),20150203,특,포항농산물도매시장,경상북도 경주시,기타,17700,20,개별,설향,경매,1.5,11800
포항농협(공),20150204,보통,포항농산물도매시장,경상북도 경주시,기타,9300,9,개별,설향,경매,1.5,6200
포항농협(공),20150205,상,포항농산물도매시장,경상북도 경주시,기타,7600,14,개별,설향,경매,1,7600
포항농협(공),20150226,특,포항농산물도매시장,경상북도 경주시,기타,11000,40,개별,설향,경매,1.5,7334
구미농협(공),20150209,보통,구미농산물도매시장,경상북도 칠곡군,기타,1000,1,개별,기타,경매,1,1000
구미농협(공),20150216,4등,구미농산물도매시장,경상북도 칠곡군,기타,3800,50,개별,설향,경매,1,3800
구미농협(공),20150209,보통,구미농산물도매시장,경상북도 구미시,기타,10000,9,개별,설향,경매,2,5000
구미농협(공),20150209,4등,구미농산물도매시장,경상북도 칠곡군,기타,4000,8,개별,설향,경매,1.5,2667
