Agent,Date,Grade,Market,Origin,Package,Price,Quantity,ShippingType,Species,TradeType,Unit,UnitPrice
합동청과,20150112,무등급,원주농산물도매시장,경상남도 밀양시,기타,10000,24,협동,기타,경매,1.5,6667
합동청과,20150105,상,원주농산물도매시장,경상남도 밀양시,기타,15000,8,협동,기타,경매,1.5,10000
합동청과,20150121,무등급,원주농산물도매시장,경상남도 밀양시,기타,14500,37,협동,기타,경매,1.5,9667
합동청과,20150129,무등급,원주농산물도매시장,경상남도 밀양시,기타,9600,30,협동,기타,경매,1.5,6400
합동청과,20150123,무등급,원주농산물도매시장,경상남도 밀양시,기타,9300,26,협동,기타,경매,1.5,6200
합동청과,20150130,무등급,원주농산물도매시장,경상남도 밀양시,기타,9800,30,협동,기타,경매,1.5,6534
합동청과,20150116,특,원주농산물도매시장,전라북도 정읍시,기타,10500,17,계통,기타,경매,1.5,7000
합동청과,20150116,특,원주농산물도매시장,전라북도 정읍시,기타,9000,50,계통,기타,경매,1,9000
합동청과,20150116,무등급,원주농산물도매시장,경상남도 밀양시,기타,13000,40,협동,기타,경매,1.5,8667
합동청과,20150109,상,원주농산물도매시장,경상남도 밀양시,기타,13600,2,협동,기타,경매,1.5,9067
합동청과,20150109,특,원주농산물도매시장,경상남도 밀양시,기타,17500,64,협동,기타,경매,1.5,11667
합동청과,20150109,상,원주농산물도매시장,경상남도 밀양시,기타,11300,45,협동,기타,경매,1.5,7534
중원청과,20150110,보통,충주농수산물도매시장,제주특별자치도 서귀포시,상자,13000,14,협동,설향,경매,2,6500
중원청과,20150114,보통,충주농수산물도매시장,제주특별자치도 서귀포시,상자,16500,16,협동,설향,경매,2,8250
천안농협(공),20150124,특,천안농산물도매시장,경상남도 김해시,기타,17000,16,개별,기타,경매,1.5,11334
천안농협(공),20150126,보통,천안농산물도매시장,경상남도 김해시,기타,9000,11,개별,기타,경매,1.5,6000
천안농협(공),20150128,특,천안농산물도매시장,경상남도 김해시,기타,13000,11,개별,기타,경매,1.5,8667
천안농협(공),20150129,특,천안농산물도매시장,경상남도 김해시,기타,16000,18,개별,기타,경매,1.5,10667
천안농협(공),20150129,특,천안농산물도매시장,경상남도 김해시,기타,12500,55,개별,기타,경매,1.5,8334
천안농협(공),20150127,특,천안농산물도매시장,경상남도 김해시,기타,16500,22,개별,장희,경매,1.5,11000
천안농협(공),20150105,특,천안농산물도매시장,경상남도 김해시,기타,18000,15,개별,장희,경매,1.5,12000
천안농협(공),20150128,특,천안농산물도매시장,경상남도 김해시,기타,10000,8,개별,장희,경매,1.5,6667
천안농협(공),20150114,특,천안농산물도매시장,경상남도 김해시,기타,12000,25,개별,장희,경매,1.5,8000
천안농협(공),20150124,보통,천안농산물도매시장,경상남도 김해시,기타,6000,2,개별,매향,경매,1.5,4000
천안농협(공),20150106,특,천안농산물도매시장,경상남도 김해시,기타,18000,10,개별,매향,경매,1.5,12000
천안농협(공),20150106,특,천안농산물도매시장,경상남도 김해시,기타,14000,10,개별,매향,경매,1.5,9334
천안농협(공),20150107,상,천안농산물도매시장,경상남도 김해시,기타,10000,10,개별,매향,경매,1.5,6667
천안농협(공),20150107,특,천안농산물도매시장,경상남도 김해시,기타,11000,5,개별,매향,경매,1.5,7334
천안농협(공),20150108,특,천안농산물도매시장,경상남도 김해시,기타,15000,30,개별,매향,경매,1.5,10000
천안농협(공),20150109,특,천안농산물도매시장,경상남도 김해시,기타,13000,16,개별,매향,경매,1.5,8667
천안농협(공),20150124,상,천안농산물도매시장,충청남도 논산시,기타,4500,3,개별,설향,경매,1,4500
천안농협(공),20150117,특,천안농산물도매시장,충청남도 논산시,기타,10000,22,개별,설향,경매,2,5000
천안농협(공),20150117,특,천안농산물도매시장,충청남도 논산시,기타,9500,45,개별,설향,경매,1,9500
천안농협(공),20150126,특,천안농산물도매시장,경상남도 김해시,기타,15000,13,개별,설향,경매,1.5,10000
천안농협(공),20150126,상,천안농산물도매시장,경상남도 김해시,기타,10000,2,개별,설향,경매,1.5,6667
천안농협(공),20150126,특,천안농산물도매시장,경상남도 김해시,기타,15000,45,개별,설향,경매,1.5,10000
천안농협(공),20150112,특,천안농산물도매시장,충청남도 논산시,기타,15000,30,개별,설향,경매,2,7500
천안농협(공),20150127,특,천안농산물도매시장,충청남도 논산시,기타,8500,10,개별,설향,경매,1,8500
천안농협(공),20150120,상,천안농산물도매시장,충청남도 천안시,기타,14000,9,개별,설향,경매,2,7000
천안농협(공),20150120,특,천안농산물도매시장,충청남도 논산시,기타,18000,39,개별,설향,경매,2,9000
천안농협(공),20150113,특,천안농산물도매시장,충청남도 논산시,기타,9500,77,개별,설향,정가수의,1,9500
천안농협(공),20150113,특,천안농산물도매시장,충청남도 논산시,기타,19000,13,개별,설향,정가수의,2,9500
천안농협(공),20150113,상,천안농산물도매시장,충청남도 논산시,기타,11000,2,개별,설향,정가수의,2,5500
천안농협(공),20150121,특,천안농산물도매시장,경상남도 김해시,기타,11000,10,개별,설향,경매,1.5,7334
천안농협(공),20150129,특,천안농산물도매시장,충청남도 논산시,기타,10000,4,개별,설향,경매,1,10000
천안농협(공),20150107,특,천안농산물도매시장,경상남도 김해시,기타,9000,1,개별,설향,경매,1.5,6000
천안농협(공),20150123,특,천안농산물도매시장,충청남도 논산시,기타,9500,75,개별,설향,경매,1,9500
천안농협(공),20150123,특,천안농산물도매시장,경상남도 김해시,기타,14500,15,개별,설향,경매,1.5,9667
천안농협(공),20150130,특,천안농산물도매시장,충청남도 논산시,기타,10000,56,개별,설향,경매,1,10000
천안농협(공),20150130,특,천안농산물도매시장,경상남도 김해시,기타,11000,25,개별,설향,경매,1.5,7334
천안농협(공),20150131,특,천안농산물도매시장,경상남도 김해시,기타,10000,2,개별,설향,경매,1.5,6667
천안농협(공),20150109,상,천안농산물도매시장,충청남도 논산시,기타,16000,33,개별,설향,경매,2,8000
천안농협(공),20150117,보통,천안농산물도매시장,충청남도 논산시,기타,8000,8,개별,기타,경매,1,8000
천안농협(공),20150117,특,천안농산물도매시장,충청남도 논산시,기타,13000,10,개별,기타,경매,2,6500
천안농협(공),20150112,상,천안농산물도매시장,충청남도 논산시,기타,9000,1,개별,기타,경매,2,4500
천안농협(공),20150127,상,천안농산물도매시장,충청남도 논산시,기타,14000,12,개별,기타,경매,2,7000
천안농협(공),20150120,특,천안농산물도매시장,충청남도 논산시,기타,21000,34,개별,기타,경매,2,10500
천안농협(공),20150105,특,천안농산물도매시장,충청남도 논산시,기타,28000,27,개별,기타,경매,2,14000
천안농협(공),20150121,특,천안농산물도매시장,충청남도 논산시,기타,13000,1,개별,기타,경매,1,13000
천안농협(공),20150129,특,천안농산물도매시장,충청남도 논산시,기타,10000,93,개별,기타,경매,1,10000
천안농협(공),20150123,특,천안농산물도매시장,충청남도 논산시,기타,21000,47,개별,기타,경매,2,10500
천안농협(공),20150110,보통,천안농산물도매시장,경상남도 김해시,기타,8500,2,개별,기타,경매,1.5,5667
천안농협(공),20150103,상,천안농산물도매시장,경상남도 김해시,기타,8500,8,개별,기타,경매,1.5,5667
천안농협(공),20150112,보통,천안농산물도매시장,경상남도 김해시,기타,8000,5,개별,기타,경매,1.5,5334
천안농협(공),20150121,특,천안농산물도매시장,경상남도 김해시,기타,13000,40,개별,기타,경매,1.5,8667
천안농협(공),20150114,특,천안농산물도매시장,경상남도 김해시,기타,14000,11,개별,기타,경매,1.5,9334
천안농협(공),20150106,특,천안농산물도매시장,경상남도 김해시,기타,14000,13,개별,기타,경매,1.5,9334
천안농협(공),20150115,상,천안농산물도매시장,경상남도 김해시,기타,10500,23,개별,기타,경매,1.5,7000
천안농협(공),20150116,특,천안농산물도매시장,경상남도 김해시,기타,13000,3,개별,기타,경매,1.5,8667
천안청과,20150110,무등급,천안농산물도매시장,충청남도 논산시,상자,10200,3,협동,설향,경매,1.5,6800
천안청과,20150110,무등급,천안농산물도매시장,충청남도 논산시,상자,16600,61,계통,설향,경매,1.5,11067
천안청과,20150110,무등급,천안농산물도매시장,충청남도 논산시,상자,17000,35,계통,설향,경매,1.5,11334
천안청과,20150110,무등급,천안농산물도매시장,충청남도 논산시,상자,17100,40,계통,설향,경매,1.5,11400
천안청과,20150110,무등급,천안농산물도매시장,전라북도 순창군,상자,21000,4,계통,설향,경매,2,10500
천안청과,20150110,무등급,천안농산물도매시장,전라북도 순창군,상자,16000,3,계통,설향,경매,2,8000
천안청과,20150110,무등급,천안농산물도매시장,경상남도 진주시,상자,15600,9,계통,설향,경매,2,7800
천안청과,20150110,무등급,천안농산물도매시장,경상남도 진주시,상자,21000,22,계통,설향,경매,2,10500
천안청과,20150110,무등급,천안농산물도매시장,경상남도 하동군,상자,19000,15,협동,설향,경매,2,9500
천안청과,20150103,무등급,천안농산물도매시장,전라북도 순창군,상자,16000,2,계통,설향,경매,2,8000
천안청과,20150112,무등급,천안농산물도매시장,경상남도 진주시,상자,14500,3,계통,설향,경매,2,7250
천안청과,20150105,무등급,천안농산물도매시장,충청남도 논산시,상자,20000,2,계통,설향,경매,2,10000
천안청과,20150105,무등급,천안농산물도매시장,충청남도 논산시,상자,14100,26,계통,설향,경매,1.5,9400
천안청과,20150105,무등급,천안농산물도매시장,충청남도 논산시,상자,8100,6,계통,설향,경매,1.5,5400
천안청과,20150105,무등급,천안농산물도매시장,경상남도 진주시,상자,12600,47,계통,설향,경매,2,6300
천안청과,20150113,무등급,천안농산물도매시장,전라북도 순창군,상자,14600,3,계통,설향,경매,2,7300
천안청과,20150113,무등급,천안농산물도매시장,경상남도 진주시,상자,16300,4,계통,설향,경매,2,8150
천안청과,20150113,무등급,천안농산물도매시장,경상남도 하동군,상자,11500,10,협동,설향,경매,2,5750
천안청과,20150114,무등급,천안농산물도매시장,경상남도 진주시,상자,17000,7,계통,설향,경매,2,8500
천안청과,20150107,무등급,천안농산물도매시장,경상남도 진주시,상자,17200,33,계통,설향,경매,2,8600
천안청과,20150107,무등급,천안농산물도매시장,경상남도 하동군,상자,15000,8,협동,설향,경매,2,7500
천안청과,20150108,무등급,천안농산물도매시장,충청남도 논산시,상자,7300,1,계통,설향,경매,1.5,4867
천안청과,20150108,무등급,천안농산물도매시장,전라북도 순창군,상자,16000,2,계통,설향,경매,2,8000
천안청과,20150109,무등급,천안농산물도매시장,충청남도 논산시,상자,16600,35,계통,설향,경매,1.5,11067
포항청과,20150117,상,포항농산물도매시장,경상북도 경주시,상자,13500,10,계통,설향,경매,1.5,9000
포항청과,20150117,특,포항농산물도매시장,경상북도 경주시,상자,16700,23,계통,설향,경매,1.5,11134
포항청과,20150119,특,포항농산물도매시장,경상북도 포항시,상자,17000,30,계통,설향,경매,1.5,11334
포항청과,20150126,특,포항농산물도매시장,경상북도 포항시,상자,17600,30,계통,설향,경매,1.5,11734
포항청과,20150126,상,포항농산물도매시장,서울특별시 중구,상자,12800,13,개별,설향,경매,1.5,8534
포항청과,20150120,상,포항농산물도매시장,서울특별시 중구,상자,13600,15,개별,설향,경매,1.5,9067
포항청과,20150105,특,포항농산물도매시장,서울특별시 중구,상자,20500,43,개별,설향,경매,1.5,13667
포항청과,20150105,상,포항농산물도매시장,경상북도 경주시,상자,10000,4,계통,설향,경매,1,10000
포항청과,20150105,특,포항농산물도매시장,서울특별시 중구,상자,18000,8,개별,설향,경매,1.5,12000
포항청과,20150127,상,포항농산물도매시장,경상북도 경주시,상자,12700,25,계통,설향,경매,1.5,8467
포항청과,20150127,특,포항농산물도매시장,경상북도 경주시,상자,14200,14,계통,설향,경매,1.5,9467
포항청과,20150127,특,포항농산물도매시장,서울특별시 중구,상자,11800,60,개별,설향,경매,1.5,7867
포항청과,20150128,상,포항농산물도매시장,서울특별시 중구,상자,11000,15,개별,설향,경매,1.5,7334
포항청과,20150121,특,포항농산물도매시장,경상북도 영천시,상자,11600,23,계통,설향,경매,1.5,7734
포항청과,20150121,상,포항농산물도매시장,경상북도 포항시,상자,11200,22,계통,설향,경매,1.5,7467
포항청과,20150121,특,포항농산물도매시장,경상북도 경주시,상자,17000,28,계통,설향,경매,1.5,11334
포항청과,20150106,상,포항농산물도매시장,경상북도 경주시,상자,13500,4,계통,설향,경매,1.5,9000
포항청과,20150122,보통,포항농산물도매시장,경상북도 영천시,상자,6600,1,계통,설향,경매,1.5,4400
포항청과,20150107,상,포항농산물도매시장,경상북도 경주시,상자,14600,7,계통,설향,경매,1.5,9734
포항청과,20150115,상,포항농산물도매시장,서울특별시 중구,상자,13500,6,개별,설향,경매,1.5,9000
포항청과,20150115,보통,포항농산물도매시장,서울특별시 중구,상자,9100,7,개별,설향,경매,1,9100
포항청과,20150123,상,포항농산물도매시장,경상북도 영천시,상자,10500,15,계통,설향,경매,1.5,7000
포항청과,20150130,상,포항농산물도매시장,경상북도 경주시,상자,13100,21,계통,설향,경매,1.5,8734
포항청과,20150108,보통,포항농산물도매시장,경상북도 경주시,상자,8900,9,계통,설향,경매,1,8900
포항청과,20150108,특,포항농산물도매시장,경상북도 경주시,상자,15100,10,계통,설향,경매,1.5,10067
포항청과,20150131,상,포항농산물도매시장,경상북도 경주시,상자,8300,19,계통,설향,경매,1,8300
포항청과,20150124,특,포항농산물도매시장,경상북도 경주시,상자,16000,42,계통,설향,경매,1.5,10667
포항청과,20150109,특,포항농산물도매시장,경상북도 경주시,상자,14100,49,계통,설향,경매,1.5,9400
경북능금농협(공),20150117,특,포항농산물도매시장,경상북도 경주시,기타,5600,38,개별,설향,경매,1,5600
경북능금농협(공),20150117,특,포항농산물도매시장,경상북도 경주시,기타,6700,56,개별,설향,경매,1,6700
경북능금농협(공),20150119,특,포항농산물도매시장,경상북도 경주시,기타,12000,22,개별,설향,경매,1.5,8000
경북능금농협(공),20150126,상,포항농산물도매시장,경상북도 경주시,기타,13600,46,개별,설향,경매,1.5,9067
경북능금농협(공),20150126,특,포항농산물도매시장,경상북도 경주시,기타,16000,42,개별,설향,경매,1.5,10667
경북능금농협(공),20150126,특,포항농산물도매시장,경상북도 경주시,기타,16300,48,개별,설향,경매,1.5,10867
경북능금농협(공),20150112,특,포항농산물도매시장,경상북도 경주시,기타,12000,2,개별,설향,경매,1.5,8000
경북능금농협(공),20150112,보통,포항농산물도매시장,경상북도 경주시,기타,6000,27,개별,설향,경매,1,6000
경북능금농협(공),20150105,특,포항농산물도매시장,경상북도 청도군,기타,13600,6,개별,설향,경매,1.5,9067
경북능금농협(공),20150105,보통,포항농산물도매시장,경상북도 경주시,기타,7300,6,개별,설향,경매,1,7300
경북능금농협(공),20150127,특,포항농산물도매시장,경상북도 경주시,기타,12800,39,개별,설향,경매,1.5,8534
경북능금농협(공),20150113,상,포항농산물도매시장,경상북도 청도군,기타,7500,67,개별,설향,경매,1,7500
경북능금농협(공),20150113,보통,포항농산물도매시장,경상북도 청도군,기타,6200,8,개별,설향,경매,1,6200
경북능금농협(공),20150106,특,포항농산물도매시장,경상북도 경주시,기타,17500,40,개별,설향,경매,1.5,11667
경북능금농협(공),20150116,보통,포항농산물도매시장,경상북도 청도군,기타,6000,4,개별,설향,경매,1,6000
경북능금농협(공),20150116,상,포항농산물도매시장,경상북도 청도군,기타,10600,3,개별,설향,경매,1.5,7067
포항농협(공),20150117,상,포항농산물도매시장,경상북도 경주시,기타,9000,16,개별,설향,경매,1.5,6000
포항농협(공),20150113,보통,포항농산물도매시장,경상북도 포항시,기타,7700,9,개별,설향,경매,1.5,5134
포항농협(공),20150106,상,포항농산물도매시장,경상북도 경주시,기타,11800,9,개별,설향,경매,1.5,7867
포항농협(공),20150114,상,포항농산물도매시장,경상북도 경주시,기타,10500,13,개별,설향,경매,1.5,7000
포항농협(공),20150115,상,포항농산물도매시장,경상북도 경주시,기타,11000,35,개별,설향,경매,1.5,7334
포항농협(공),20150131,보통,포항농산물도매시장,경상북도 포항시,기타,6500,4,개별,설향,경매,1.5,4334
구미농협(공),20150103,특,구미농산물도매시장,경상북도 칠곡군,기타,17600,4,개별,기타,경매,1.5,11734
구미농협(공),20150115,4등,구미농산물도매시장,경상북도 칠곡군,기타,11000,5,개별,기타,경매,1.5,7334
구미농협(공),20150124,특,구미농산물도매시장,경상북도 김천시,기타,9500,13,개별,설향,경매,1,9500
구미농협(공),20150124,보통,구미농산물도매시장,경상북도 칠곡군,기타,12800,14,개별,설향,경매,1.5,8534
구미농협(공),20150124,보통,구미농산물도매시장,경상북도 칠곡군,기타,13000,18,개별,설향,경매,1.5,8667
구미농협(공),20150124,4등,구미농산물도매시장,경상북도 칠곡군,기타,12100,22,개별,설향,경매,1.5,8067
구미농협(공),20150109,4등,구미농산물도매시장,경상북도 김천시,기타,13600,5,개별,설향,경매,2,6800
구미농협(공),20150109,5등,구미농산물도매시장,경상북도 칠곡군,기타,4800,2,개별,설향,경매,1,4800
구미농협(공),20150109,보통,구미농산물도매시장,경상북도 김천시,기타,16200,4,개별,설향,경매,2,8100
구미농협(공),20150102,특,구미농산물도매시장,경상북도 칠곡군,기타,18600,2,개별,설향,경매,1.5,12400
구미농협(공),20150102,상,구미농산물도매시장,경상북도 김천시,기타,23800,11,개별,설향,경매,2,11900
구미농협(공),20150117,특,구미농산물도매시장,경상북도 김천시,기타,10500,6,개별,설향,경매,1,10500
구미농협(공),20150110,상,구미농산물도매시장,경상북도 구미시,기타,18000,14,개별,설향,경매,2,9000
구미농협(공),20150110,특,구미농산물도매시장,경상북도 구미시,기타,19700,3,개별,설향,경매,2,9850
구미농협(공),20150103,특,구미농산물도매시장,경상북도 칠곡군,기타,18800,10,개별,설향,경매,1.5,12534
구미농협(공),20150103,보통,구미농산물도매시장,경상북도 칠곡군,기타,17000,13,개별,설향,경매,1.5,11334
구미농협(공),20150119,특,구미농산물도매시장,경상북도 김천시,기타,22100,4,개별,설향,경매,2,11050
구미농협(공),20150119,4등,구미농산물도매시장,경상북도 김천시,기타,17000,9,개별,설향,경매,2,8500
구미농협(공),20150126,특,구미농산물도매시장,경상북도 칠곡군,기타,16600,3,개별,설향,경매,1.5,11067
구미농협(공),20150112,무등급,구미농산물도매시장,경상북도 구미시,기타,3900,1,개별,설향,경매,1,3900
구미농협(공),20150112,상,구미농산물도매시장,경상북도 구미시,기타,15300,20,개별,설향,경매,2,7650
구미농협(공),20150112,4등,구미농산물도매시장,경상북도 구미시,기타,8000,1,개별,설향,경매,1.5,5334
구미농협(공),20150127,특,구미농산물도매시장,경상북도 김천시,기타,9300,13,개별,설향,경매,1,9300
구미농협(공),20150127,특,구미농산물도매시장,경상북도 김천시,기타,7200,7,개별,설향,경매,1,7200
구미농협(공),20150127,4등,구미농산물도매시장,경상북도 칠곡군,기타,6600,1,개별,설향,경매,1.5,4400
구미농협(공),20150127,특,구미농산물도매시장,경상북도 김천시,기타,18500,5,개별,설향,경매,2,9250
구미농협(공),20150120,특,구미농산물도매시장,경상북도 김천시,기타,10800,18,개별,설향,경매,1,10800
구미농협(공),20150120,무등급,구미농산물도매시장,경상북도 김천시,기타,4000,2,개별,설향,경매,.5,8000
구미농협(공),20150113,5등,구미농산물도매시장,경상북도 칠곡군,기타,9800,6,개별,설향,경매,1.5,6534
구미농협(공),20150121,상,구미농산물도매시장,경상북도 김천시,기타,10600,23,개별,설향,경매,1,10600
구미농협(공),20150121,6등,구미농산물도매시장,경상북도 김천시,기타,7000,13,개별,설향,경매,1,7000
구미농협(공),20150121,보통,구미농산물도매시장,경상북도 구미시,기타,20500,10,개별,설향,경매,2,10250
구미농협(공),20150106,특,구미농산물도매시장,경상북도 구미시,기타,18300,18,개별,설향,경매,2,9150
구미농협(공),20150107,상,구미농산물도매시장,경상북도 칠곡군,기타,16500,27,개별,설향,경매,1.5,11000
구미농협(공),20150130,4등,구미농산물도매시장,경상북도 김천시,기타,6200,3,개별,설향,경매,1,6200
